Frances	F	13356	1926
Robert	M	61128	1926
John	M	56116	1926
James	M	53210	1926
William	M	51923	1926
Charles	M	29525	1926
George	M	25904	1926
Richard	M	25149	1926
Joseph	M	23763	1926
Donald	M	20908	1926
Edward	M	19375	1926
Mary	F	70638	1927
Dorothy	F	35990	1927
Betty	F	35422	1927
Helen	F	25319	1927
Margaret	F	21961	1927
Ruth	F	19413	1927
Doris	F	16509	1927
Virginia	F	15726	1927
Shirley	F	13312	1927
Barbara	F	13162	1927
Robert	M	61668	1927
John	M	55950	1927
James	M	53669	1927
William	M	51473	1927
Charles	M	31936	1927
Richard	M	26766	1927
George	M	25949	1927
Donald	M	23841	1927
Joseph	M	23503	1927
Edward	M	19114	1927
Mary	F	66863	1928
Betty	F	36081	1928
Dorothy	F	33727	1928
Helen	F	22935	1928
Margaret	F	20293	1928
Ruth	F	17863	1928
Doris	F	16570	1928
Barbara	F	14870	1928
Virginia	F	14498	1928
Shirley	F	14211	1928
Robert	M	60691	1928
John	M	53753	1928
James	M	52745	1928
William	M	49113	1928
Charles	M	31237	1928
Richard	M	28794	1928
Donald	M	25698	1928
George	M	24401	1928
Joseph	M	22311	1928
Edward	M	18487	1928
Mary	F	63513	1929
Betty	F	36667	1929
Dorothy	F	31480	1929
Helen	F	20983	1929
Margaret	F	19207	1929
Doris	F	16498	1929
Barbara	F	16038	1929
Ruth	F	16014	1929
Shirley	F	14578	1929
Patricia	F	13625	1929
Robert	M	59798	1929
James	M	52122	1929
John	M	52112	1929
William	M	47804	1929
Charles	M	29935	1929
Richard	M	29572	1929
Donald	M	27182	1929
George	M	23016	1929
Joseph	M	21162	1929
Edward	M	17225	1929
Mary	F	64142	1930
Betty	F	38238	1930
Dorothy	F	30407	1930
Helen	F	19915	1930
Margaret	F	18351	1930
Barbara	F	18282	1930
Patricia	F	15751	1930
Joan	F	15477	1930
Doris	F	15466	1930
Ruth	F	14940	1930
Robert	M	62151	1930
James	M	53943	1930
John	M	52429	1930
William	M	47263	1930
Richard	M	32177	1930
Charles	M	31859	1930
Donald	M	29047	1930
George	M	22776	1930
Joseph	M	20978	1930
Edward	M	17345	1930
Mary	F	60292	1931
Betty	F	36103	1931
Dorothy	F	26520	1931
Barbara	F	21796	1931
Joan	F	19115	1931
Helen	F	17657	1931
Margaret	F	17332	1931
Patricia	F	16468	1931
Shirley	F	14404	1931
Doris	F	13622	1931
Robert	M	60502	1931
James	M	51209	1931
John	M	48408	1931
William	M	43263	1931
Richard	M	31816	1931
Charles	M	29923	1931
Donald	M	29103	1931
George	M	20683	1931
Joseph	M	19328	1931
Thomas	M	16843	1931
Mary	F	59870	1932
Betty	F	34411	1932
Barbara	F	26316	1932
Dorothy	F	24970	1932
Joan	F	21046	1932
Patricia	F	17992	1932
Margaret	F	16545	1932
Helen	F	16374	1932
Shirley	F	14473	1932
Doris	F	12910	1932
Robert	M	59259	1932
James	M	51920	1932
John	M	48613	1932
William	M	42114	1932
Richard	M	31797	1932
Charles	M	31098	1932
Donald	M	29779	1932
George	M	20437	1932
Joseph	M	18561	1932
Thomas	M	16829	1932
Mary	F	55498	1933
Betty	F	31523	1933
Barbara	F	26950	1933
Dorothy	F	22048	1933
Joan	F	19289	1933
Patricia	F	18626	1933
Margaret	F	15241	1933
Helen	F	14646	1933
Shirley	F	14314	1933
Doris	F	12021	1933
Robert	M	54209	1933
James	M	51106	1933
John	M	46221	1933
William	M	39040	1933
Richard	M	31335	1933
Charles	M	28983	1933
Donald	M	28431	1933
George	M	18353	1933
Joseph	M	17159	1933
Thomas	M	16501	1933
Mary	F	56925	1934
Betty	F	31084	1934
Barbara	F	29232	1934
Shirley	F	22841	1934
Dorothy	F	21281	1934
Patricia	F	20846	1934
Joan	F	19464	1934
Margaret	F	15148	1934
Helen	F	14099	1934
Nancy	F	13516	1934
Robert	M	55829	1934
James	M	54240	1934
John	M	46738	1934
William	M	40166	1934
Richard	M	33154	1934
Donald	M	30406	1934
