Jason	M	54771	1974
Christopher	M	48616	1974
David	M	41805	1974
James	M	41360	1974
John	M	37643	1974
Robert	M	37040	1974
Brian	M	34468	1974
Matthew	M	27224	1974
William	M	26992	1974
Jennifer	F	58186	1975
Amy	F	32252	1975
Heather	F	24303	1975
Melissa	F	24166	1975
Angela	F	23356	1975
Michelle	F	22664	1975
Kimberly	F	20261	1975
Lisa	F	18133	1975
Stephanie	F	15773	1975
Nicole	F	14276	1975
Michael	M	68454	1975
Jason	M	52188	1975
Christopher	M	46594	1975
James	M	39593	1975
David	M	39178	1975
Robert	M	35336	1975
John	M	35097	1975
Brian	M	30605	1975
