Heather	F	18979	1987
Elizabeth	F	18604	1987
Michael	M	63642	1987
Christopher	M	54484	1987
Matthew	M	46478	1987
Joshua	M	39994	1987
David	M	36780	1987
Andrew	M	36199	1987
Daniel	M	35857	1987
James	M	32632	1987
Justin	M	31490	1987
Robert	M	30228	1987
Jessica	F	51537	1988
Ashley	F	49963	1988
Amanda	F	39452	1988
Sarah	F	28363	1988
Jennifer	F	27886	1988
Brittany	F	26816	1988
Stephanie	F	22833	1988
Samantha	F	20699	1988
Nicole	F	20311	1988
Elizabeth	F	20035	1988
Michael	M	64123	1988
Christopher	M	52991	1988
Matthew	M	45865	1988
Joshua	M	42647	1988
Andrew	M	35734	1988
David	M	35305	1988
Justin	M	35034	1988
Daniel	M	34689	1988
James	M	32497	1988
Robert	M	30310	1988
Jessica	F	47882	1989
Ashley	F	47586	1989
Brittany	F	37786	1989
Amanda	F	36828	1989
Sarah	F	27791	1989
Samantha	F	24790	1989
Jennifer	F	23994	1989
Stephanie	F	22767	1989
Lauren	F	21062	1989
Elizabeth	F	20294	1989
Michael	M	65381	1989
Christopher	M	53177	1989
